,coef,odds_ratio,pvalue,pr_sq,N,major_city,state,isp,model,intercept,probability_treatment,probability_exposure,odds_directional,is_coef_positive,probability_delta,perc_probability
"C(redlining_grade, Treatment('rest'))[T.C]",-1.2747492995603147,0.27950103046995345,1.0874560068757893e-08,0.1468557163232037,9536,Boston,MA,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,0.34395032437931095,0.5851497836783577,0.28276264788133654,-0.27950103046995345,False,-0.30238713579702114,0.48323122689004383
"C(redlining_grade, Treatment('rest'))[T.D]",-0.2164463382174877,0.805375751661544,0.3044987761302099,0.1468557163232037,9536,Boston,MA,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,0.34395032437931095,0.5851497836783577,0.5318328819174991,-0.805375751661544,False,-0.05331690176085857,0.908883326546412
n_providers,-2.3818507409048295,0.09237944877709903,4.3513745805557487e-32,0.1468557163232037,9536,Boston,MA,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,0.34395032437931095,0.5851497836783577,0.11528069787711326,-0.09237944877709903,False,-0.4698690858012444,0.19701057932968527
internet_perc_broadband,-0.03458220618656663,0.9660089245124535,0.5272979234523159,0.1468557163232037,9536,Boston,MA,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,0.34395032437931095,0.5851497836783577,0.5767310184622235,-0.9660089245124535,False,-0.00841876521613416,0.9856126320970123
"C(redlining_grade, Treatment('rest'))[T.C]",-1.4439267866247647,0.2359992182115908,3.8363548797603126e-10,0.24771866219456506,9536,Boston,MA,Verizon,redlining_grade_minus_n_providers ,-3.3973419020702265,0.032378640173181504,0.007835154382315414,-0.2359992182115908,False,-0.02454348579086609,0.24198528228511262
"C(redlining_grade, Treatment('rest'))[T.D]",-0.3999699445010267,0.6703401931418589,0.06282091048695207,0.24771866219456506,9536,Boston,MA,Verizon,redlining_grade_minus_n_providers ,-3.3973419020702265,0.032378640173181504,0.021938878093878903,-0.6703401931418589,False,-0.010439762079302601,0.6775725594569713
ppl_per_sq_mile_standard,1.0332420848400852,2.8101618648611346,6.377059282135366e-109,0.24771866219456506,9536,Boston,MA,Verizon,redlining_grade_minus_n_providers ,-3.3973419020702265,0.032378640173181504,0.08595154969870993,2.8101618648611346,True,0.05357290952552842,2.6545756473708138
internet_perc_broadband,-0.4350437812525302,0.6472363296405201,7.261503532661659e-13,0.24771866219456506,9536,Boston,MA,Verizon,redlining_grade_minus_n_providers ,-3.3973419020702265,0.032378640173181504,0.021198764683155576,-0.6472363296405201,False,-0.011179875490025928,0.6547144836772371
"C(redlining_grade, Treatment('rest'))[T.C]",-1.1606473750683988,0.3132833034208051,1.4279412448627984e-06,0.30747478172247056,9536,Boston,MA,Verizon,redlining_grade_minus_internet_perc_broadband,-0.5611260235920668,0.36328695963974217,0.15164287970894832,-0.3132833034208051,False,-0.21164407993079384,0.4174190008342903
"C(redlining_grade, Treatment('rest'))[T.D]",-0.5065737807904316,0.602556536930673,0.025638969016932522,0.30747478172247056,9536,Boston,MA,Verizon,redlining_grade_minus_internet_perc_broadband,-0.5611260235920668,0.36328695963974217,0.25584076383041193,-0.602556536930673,False,-0.10744619580933024,0.7042387761017337
ppl_per_sq_mile_standard,0.9808623440624477,2.66675491092863,5.544677426036892e-91,0.30747478172247056,9536,Boston,MA,Verizon,redlining_grade_minus_internet_perc_broadband,-0.5611260235920668,0.36328695963974217,0.603420151947836,2.66675491092863,True,0.24013319230809388,1.661001409316274
n_providers,-2.142269842453582,0.1173880879247717,1.0172206227015041e-26,0.30747478172247056,9536,Boston,MA,Verizon,redlining_grade_minus_internet_perc_broadband,-0.5611260235920668,0.36328695963974217,0.06277327090518187,-0.1173880879247717,False,-0.3005136887345603,0.1727925245856106
"C(income_level, Treatment('Upper Income'))[T.Low]",0.41123768741737854,1.508683909126654,0.0006719423000206588,0.04595692082161029,4535,Newark,NJ,Verizon,income_level_alone,-1.867864056481456,0.13378906249999983,0.1889838556505223,1.508683909126654,True,0.055194793150522475,1.412550862672519
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.24693176462161812,1.280091762252345,0.046252747211164555,0.04595692082161029,4535,Newark,NJ,Verizon,income_level_alone,-1.867864056481456,0.13378906249999983,0.16507633587786225,1.280091762252345,True,0.03128727337786241,1.2338552404301544
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-1.410273232423471,0.24407658440505217,8.629191752690183e-14,0.04595692082161029,4535,Newark,NJ,Verizon,income_level_alone,-1.867864056481456,0.13378906249999983,0.036328871892925475,-0.24407658440505217,False,-0.09746019060707437,0.27153842933106376
"C(income_level, Treatment('Upper Income'))[T.Low]",0.8820461957729099,2.4158379297682697,5.879607105662858e-08,0.060919382092219254,4535,Newark,NJ,Verizon,income_level_controls,-2.3758307758311132,0.08503438542023248,0.1833543620440739,2.4158379297682697,True,0.09831997662384143,2.1562378693978057
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.4911086543975678,1.6341268980334998,0.00026175278170484996,0.060919382092219254,4535,Newark,NJ,Verizon,income_level_controls,-2.3758307758311132,0.08503438542023248,0.13184742186250273,1.6341268980334998,True,0.04681303644227025,1.5505189013941163
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-1.3031788223547554,0.2716668383748951,9.48564488006665e-12,0.060919382092219254,4535,Newark,NJ,Verizon,income_level_controls,-2.3758307758311132,0.08503438542023248,0.024626206416131412,-0.2716668383748951,False,-0.060408179004101066,0.28960292115278846
ppl_per_sq_mile_standard,-0.1767364895560978,0.8380005773352341,0.00036508950135017625,0.060919382092219254,4535,Newark,NJ,Verizon,income_level_controls,-2.3758307758311132,0.08503438542023248,0.07225420339663854,-0.8380005773352341,False,-0.012780182023593933,0.849705716570592
n_providers,0.22682545667560566,1.254610864876897,0.037411493088255615,0.060919382092219254,4535,Newark,NJ,Verizon,income_level_controls,-2.3758307758311132,0.08503438542023248,0.10442420887122454,1.254610864876897,True,0.019389823450992064,1.2280233267421086
internet_perc_broadband,0.296058760276009,1.3445491605906728,4.9761408881194534e-06,0.060919382092219254,4535,Newark,NJ,Verizon,income_level_controls,-2.3758307758311132,0.08503438542023248,0.11107847591051817,1.3445491605906728,True,0.026044090490285693,1.3062771649560125
"C(income_level, Treatment('Upper Income'))[T.Low]",0.9372237233358304,2.5528840583330235,5.827232094028685e-09,0.05684975554507288,4535,Newark,NJ,Verizon,income_level_minus_ppl_per_sq_mile_standard,-2.4527132761052886,0.07924035882611034,0.18012666620909287,2.5528840583330235,True,0.10088630738298253,2.2731682298962492
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.4774449929039945,1.6119505910543526,0.0003599349312912535,0.05684975554507288,4535,Newark,NJ,Verizon,income_level_minus_ppl_per_sq_mile_standard,-2.4527132761052886,0.07924035882611034,0.12182414610942838,1.6119505910543526,True,0.042583787283318034,1.5374002328379959
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-1.3334374259694322,0.26356970102277666,2.719294413240244e-12,0.05684975554507288,4535,Newark,NJ,Verizon,income_level_minus_ppl_per_sq_mile_standard,-2.4527132761052886,0.07924035882611034,0.022179651259286396,-0.26356970102277666,False,-0.05706070756682395,0.27990346823086343
n_providers,0.28687296009130603,1.3322549531768884,0.007711891386951403,0.05684975554507288,4535,Newark,NJ,Verizon,income_level_minus_ppl_per_sq_mile_standard,-2.4527132761052886,0.07924035882611034,0.10286025555334675,1.3322549531768884,True,0.02361989672723641,1.2980791237842484
internet_perc_broadband,0.31044479721292595,1.3640316967160977,2.0889744326451645e-06,0.05684975554507288,4535,Newark,NJ,Verizon,income_level_minus_ppl_per_sq_mile_standard,-2.4527132761052886,0.07924035882611034,0.10505591785291404,1.3640316967160977,True,0.0258155590268037,1.325788012690034
"C(income_level, Treatment('Upper Income'))[T.Low]",0.8925537466614919,2.44135630276838,3.69486047684811e-08,0.05961582076649119,4535,Newark,NJ,Verizon,income_level_minus_n_providers ,-2.10421466025224,0.10868785292702358,0.22940730337382828,2.44135630276838,True,0.1207194504468047,2.110698640149415
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.4989321888446514,1.6469616873537698,0.0002026195855246733,0.05961582076649119,4535,Newark,NJ,Verizon,income_level_minus_n_providers ,-2.10421466025224,0.10868785292702358,0.1672446109598445,1.6469616873537698,True,0.05855675803282091,1.538760831646364
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-1.2858684094765929,0.2764104419291992,1.6142719579703978e-11,0.05961582076649119,4535,Newark,NJ,Verizon,income_level_minus_n_providers ,-2.10421466025224,0.10868785292702358,0.032606834884301696,-0.2764104419291992,False,-0.07608101804272188,0.30000440717321875
ppl_per_sq_mile_standard,-0.190748703792657,0.826340218224591,9.918783643029053e-05,0.05961582076649119,4535,Newark,NJ,Verizon,income_level_minus_n_providers ,-2.10421466025224,0.10868785292702358,0.09154095293797498,-0.826340218224591,False,-0.0171468999890486,0.8422372001353126
internet_perc_broadband,0.3214807983373466,1.3791685234431375,4.6173147058382326e-07,0.05961582076649119,4535,Newark,NJ,Verizon,income_level_minus_n_providers ,-2.10421466025224,0.10868785292702358,0.14396588569241317,1.3791685234431375,True,0.035278032765389586,1.3245811911389616
"C(income_level, Treatment('Upper Income'))[T.Low]",0.40196098228675736,1.4947530096939345,0.0010542364335935641,0.05443208341861894,4535,Newark,NJ,Verizon,income_level_minus_internet_perc_broadband,-2.2774229860517985,0.09301012016037302,0.13291098723995584,1.4947530096939345,True,0.03990086707958282,1.4289948987355743
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.27931868179605757,1.3222286469351687,0.025234383071538503,0.05443208341861894,4535,Newark,NJ,Verizon,income_level_minus_internet_perc_broadband,-2.2774229860517985,0.09301012016037302,0.11940210163835796,1.3222286469351687,True,0.026391981477984938,1.283753869283025
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-1.4076938300305621,0.24470696878890147,1.1482438779408378e-13,0.05443208341861894,4535,Newark,NJ,Verizon,income_level_minus_internet_perc_broadband,-2.2774229860517985,0.09301012016037302,0.024479937633952568,-0.24470696878890147,False,-0.06853018252642046,0.2631964950883081
ppl_per_sq_mile_standard,-0.18595583464219603,0.8303102651220993,0.0001614179466095696,0.05443208341861894,4535,Newark,NJ,Verizon,income_level_minus_internet_perc_broadband,-2.2774229860517985,0.09301012016037302,0.07846567042699426,-0.8303102651220993,False,-0.014544449733378761,0.8436250839338726
n_providers,0.3216069504887672,1.3793425194942988,0.0024696284357627906,0.05443208341861894,4535,Newark,NJ,Verizon,income_level_minus_internet_perc_broadband,-2.2774229860517985,0.09301012016037302,0.12392056228530908,1.3793425194942988,True,0.030910442124936058,1.3323341811798395
"C(redlining_grade, Treatment('rest'))[T.C]",0.792519654373167,2.2089552238806367,0.005205503028142879,0.09889458430451925,4535,Newark,NJ,Verizon,redlining_grade_alone,-3.728700948300626,0.023460410557184338,0.05039370078740158,2.2089552238806367,True,0.026933290230217243,2.1480314960630302
"C(redlining_grade, Treatment('rest'))[T.D]",2.386209209839125,10.872201492537476,4.4164889169708946e-20,0.09889458430451925,4535,Newark,NJ,Verizon,redlining_grade_alone,-3.728700948300626,0.023460410557184338,0.2071005917159758,10.872201492537476,True,0.18364018115879147,8.827662721893624
"C(redlining_grade, Treatment('rest'))[T.C]",0.8527620183314376,2.346117931927043,0.002908636249607159,0.1384668783030999,4535,Newark,NJ,Verizon,redlining_grade_controls,-3.4612905301616648,0.030433929595540032,0.06859155266655748,2.346117931927043,True,0.038157623071017444,2.253785612903872
"C(redlining_grade, Treatment('rest'))[T.D]",2.5982262323365823,13.439877659483638,3.2861099068852865e-23,0.1384668783030999,4535,Newark,NJ,Verizon,redlining_grade_controls,-3.4612905301616648,0.030433929595540032,0.2966995238574001,13.439877659483638,True,0.2662655942618601,9.748971881070535
ppl_per_sq_mile_standard,-0.5582758079477398,0.5721947875211431,1.6770640914033754e-15,0.1384668783030999,4535,Newark,NJ,Verizon,redlining_grade_controls,-3.4612905301616648,0.030433929595540032,0.017643855233874402,-0.5721947875211431,False,-0.01279007436166563,0.5797429207584168
n_providers,-0.34412560192150804,0.7088398908056766,0.013305432419825689,0.1384668783030999,4535,Newark,NJ,Verizon,redlining_grade_controls,-3.4612905301616648,0.030433929595540032,0.021765651956816345,-0.7088398908056766,False,-0.008668277638723687,0.7151771804061088
internet_perc_broadband,-0.30388395074380115,0.7379464996240579,1.216976821569767e-07,0.1384668783030999,4535,Newark,NJ,Verizon,redlining_grade_controls,-3.4612905301616648,0.030433929595540032,0.022639166360851865,-0.7379464996240579,False,-0.007794763234688168,0.7438791724145127
"C(redlining_grade, Treatment('rest'))[T.C]",0.7307077852496057,2.0765498390087753,0.010408510327331697,0.11058371153456681,4535,Newark,NJ,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,-3.4586951510580666,0.030510606681328434,0.06134194624976245,2.0765498390087753,True,0.030831339568434014,2.010512176649108
"C(redlining_grade, Treatment('rest'))[T.D]",2.446265625327995,11.54515219321428,6.322071421774599e-21,0.11058371153456681,4535,Newark,NJ,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,-3.4586951510580666,0.030510606681328434,0.2665046579180388,11.54515219321428,True,0.23599405123671036,8.734820015268053
n_providers,-0.24144825147336857,0.7854894506590242,0.07873001254737572,0.11058371153456681,4535,Newark,NJ,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,-3.4586951510580666,0.030510606681328434,0.02412364524862326,-0.7854894506590242,False,-0.006386961432705174,0.7906642270534135
internet_perc_broadband,-0.29570189438304806,0.7440091882826383,4.303597688740975e-07,0.11058371153456681,4535,Newark,NJ,Verizon,redlining_grade_minus_ppl_per_sq_mile_standard,-3.4586951510580666,0.030510606681328434,0.022878865602973236,-0.7440091882826383,False,-0.007631741078355198,0.7498659676595159
"C(redlining_grade, Treatment('rest'))[T.C]",0.7953869237583558,2.215297982420571,0.005338089962301594,0.13604352983391432,4535,Newark,NJ,Verizon,redlining_grade_minus_n_providers ,-3.835687595149979,0.02113036027637981,0.045638073180771115,2.215297982420571,True,0.024507712904391306,2.1598341241624173
"C(redlining_grade, Treatment('rest'))[T.D]",2.5588816924229123,12.921359178851981,1.1888659922754838e-22,0.13604352983391432,4535,Newark,NJ,Verizon,redlining_grade_minus_n_providers ,-3.835687595149979,0.02113036027637981,0.21809442009452967,12.921359178851981,True,0.19696405981814985,10.32137726200166
ppl_per_sq_mile_standard,-0.5498280807999003,0.5770490076570989,7.126161600807433e-15,0.13604352983391432,4535,Newark,NJ,Verizon,redlining_grade_minus_n_providers ,-3.835687595149979,0.02113036027637981,0.012303208518014,-0.5770490076570989,False,-0.00882715175836581,0.5822526619087948
internet_perc_broadband,-0.31459637795503737,0.7300834926001072,3.230302600520731e-08,0.13604352983391432,4535,Newark,NJ,Verizon,redlining_grade_minus_n_providers ,-3.835687595149979,0.02113036027637981,0.015515418380389636,-0.7300834926001072,False,-0.005614941895990173,0.7342713601401897
"C(redlining_grade, Treatment('rest'))[T.C]",0.974160261494273,2.6489418582783704,0.000637737892498402,0.12786125051585528,4535,Newark,NJ,Verizon,redlining_grade_minus_internet_perc_broadband,-3.408761188126532,0.032022775080055306,0.08057197157576784,2.6489418582783704,True,0.048549196495712536,2.5160833617430725
"C(redlining_grade, Treatment('rest'))[T.D]",2.5756782421949826,13.1402263928304,7.501329816457255e-23,0.12786125051585528,4535,Newark,NJ,Verizon,redlining_grade_minus_internet_perc_broadband,-3.408761188126532,0.032022775080055306,0.3029935923596665,13.1402263928304,True,0.2709708172796112,9.461815586007083
ppl_per_sq_mile_standard,-0.5372248211984668,0.5843677290999658,4.3078655538385675e-15,0.12786125051585528,4535,Newark,NJ,Verizon,redlining_grade_minus_internet_perc_broadband,-3.408761188126532,0.032022775080055306,0.01896550146370007,-0.5843677290999658,False,-0.013057273616355235,0.5922504035420816
